개방자치단체코드,관리번호,구분명,근거법령명,화장실명,소재지도로명주소,소재지지번주소,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,개방시간상세,설치연월,화장실소유구분명,오물처리방식,안전관리시설설치대상여부,비상벨설치여부,비상벨설치장소,화장실입구CCTV설치유무,기저귀교환대유무,기저귀교환대장소,리모델링연월,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3740000,202437400000101583,공중화장실,법제3조제3호,살구,경기도 수원시 영통구 매영로 366(영통동),경기도 수원시 영통구 영통동 989-2,2,2,0,2,0,0,2,0,0,수원시 영통구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:53:42
3740000,202437400000101584,공중화장실,법제3조제3호,산아래,경기도 수원시 팔달구 팔달산로 131(화서1동),경기도 수원시 팔달구 화서동 산1-12,2,2,1,0,0,0,3,0,0,수원시 화성사업소,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:53:22
3740000,202437400000101585,공중화장실,법제3조제3호,산남지구대,경기도 수원시 영통구 매영로 93-18(매탄동),경기도 수원시 영통구 매탄동 1213-2,2,2,1,1,0,0,2,1,0,수원영통경찰서,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:53:01
3740000,202437400000101586,공중화장실,법제3조제3호,사색,경기도 수원시 영통구 광교중앙로 96 (원천동),경기도 수원시 영통구 원천동 588,2,3,1,0,1,0,6,1,1,수원시 영통구 녹지공원과,,정시,06:00~22:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:51:42
3740000,202437400000101587,공중화장실,법제3조제11호,비행장주유소,경기도 수원시 권선구 정조로 291(대황교동),경기도 수원시 권선구 대황교동 259-5,1,1,0,0,0,0,2,0,0,비행장주유소,,정시,06:00~22:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:50:59
3740000,202437400000101588,공중화장실,법제3조제11호,북수원톨게이트충전소,"경기도 수원시 장안구 경수대로 1184, 주유소 (파장동)",경기도 수원시 장안구 파장동 127-1 주유소,2,2,0,0,0,0,0,0,0,북수원톨게이트충전소,,정시,06:00~10:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:50:34
3740000,202437400000101589,공중화장실,법제3조제11호,북수원셀프주유소,경기도 수원시 장안구 서부로 2201 (율전동),경기도 수원시 장안구 율전동 114-3,1,2,0,0,0,0,2,0,0,북수원셀프주유소,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:50:12
3740000,202437400000101590,공중화장실,법제3조제3호,북수원도서관 3층,경기도 수원시 장안구 만석로 65(정자동),경기도 수원시 장안구 정자동 869-1,3,5,0,0,0,0,8,0,0,수원시도서관사업소,,정시,평일 09:00~18:00(매주 월요일 휴무),,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:49:49
3740000,202437400000101591,공중화장실,법제3조제3호,북수원도서관 2층,경기도 수원시 장안구 만석로 65(정자동),경기도 수원시 장안구 정자동 869-1,3,5,0,0,0,0,8,0,0,수원시도서관사업소,,정시,평일 09:00~18:00(매주 월요일 휴무),,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:49:32
3740000,202437400000101592,공중화장실,법제3조제3호,북수원도서관 1층,경기도 수원시 장안구 만석로 65(정자동),경기도 수원시 장안구 정자동 869-1,3,5,0,0,0,0,8,0,0,수원시도서관사업소,,정시,평일 09:00~18:00(매주 월요일 휴무),,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:49:13
3740000,202437400000101593,공중화장실,법제3조제3호,북수원 패션아울렛,경기도 수원시 장안구 경수대로 950(조원동),경기도 수원지 장안구 조원동 893,29,34,9,1,0,0,43,9,7,북수원패션아울렛,,정시,10:00~22:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:48:36
3740000,202437400000101594,공중화장실,법제3조제3호,봉화대,경기도 수원시 팔달구 창룡대로104번길158(남수동),경기도 수원시 팔달구 남수동 7-3,1,3,1,0,0,0,2,1,0,수원시 화성사업소,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:48:09
3740000,202437400000101595,공중화장실,법제3조제11호,법원주유소,경기도 수원시 영통구 중부대로 309(원천동),경기도 수원시 영통구 원천동 90-11,1,2,0,0,0,0,1,0,0,법원주유소,,정시,06:00~22:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:47:47
3740000,202437400000101596,공중화장실,법제3조제3호,버드내도서관 3층,경기도 수원시 권선구 세권로 94번길 29(세류동),경기도 수원시 권선구 세류동 503-2,2,2,1,1,1,0,5,1,1,버드내도서관,,정시,"평일 7:00~23:00, 주말 7:00~21:00",,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:47:22
3740000,202437400000101597,공중화장실,법제3조제3호,버드내도서관 2층,경기도 수원시 권선구 세권로 94번길 29(세류동),경기도 수원시 권선구 세류동 503-2,2,2,1,1,1,0,5,1,1,버드내도서관,,정시,"평일 7:00~23:00, 주말 7:00~21:00",,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:47:05
3740000,202437400000101598,공중화장실,법제3조제3호,버드내도서관 1층,경기도 수원시 권선구 세권로 94번길 29(세류동),경기도 수원시 권선구 세류동 503-2,2,2,1,1,1,0,5,1,1,버드내도서관,,정시,"평일 7:00~23:00, 주말 7:00~21:00",,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:46:47
3740000,202437400000101600,공중화장실,법제3조제3호,버드내노인복지관 지하1층 중앙,경기도 수원시 권선구 권선로564번길 36(세류동),경기도 수원시 권선구 세류3동 483번지,2,3,1,0,0,0,4,1,0,버드내노인복지관,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:45:28
3740000,202437400000101602,공중화장실,법제3조제3호,버드내노인복지관 4층,경기도 수원시 권선구 권선로564번길 36(세류동),경기도 수원시 권선구 세류3동 483번지,1,1,0,0,0,0,2,0,0,버드내노인복지관,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:45:10
3740000,202437400000101603,공중화장실,법제3조제3호,버드내노인복지관 3층,경기도 수원시 권선구 권선로564번길 36(세류동),경기도 수원시 권선구 세류3동 483번지,2,3,1,0,0,0,4,1,0,버드내노인복지관,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:44:29
3740000,202437400000101606,공중화장실,법제3조제3호,버드내노인복지관 2층,경기도 수원시 권선구 권선로564번길 36(세류동),경기도 수원시 권선구 세류3동 483번지,1,1,0,0,0,0,2,0,0,버드내노인복지관,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:44:13
3740000,202437400000101608,공중화장실,법제3조제3호,버드내노인복지관 1층,경기도 수원시 권선구 권선로564번길 36(세류동),경기도 수원시 권선구 세류3동 483번지,2,3,1,0,0,0,4,1,0,버드내노인복지관,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:43:54
3740000,202437400000101609,공중화장실,법제3조제3호,버드내,경기도 수원시 권선구 권선로564번길 36(세류동),경기도 수원시 권선구 세류3동 483,2,3,1,1,0,0,3,0,0,수원시 권선구 환경위생과,,정시,07:00~21:00,,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:46:15
3740000,202437400000101610,공중화장실,법제3조제3호,백로,,경기도 수원시 팔달구 화서동 436-1,2,3,1,0,0,0,5,1,1,수원시 팔달구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:42:11
3740000,202437400000101611,공중화장실,법제3조제3호,배다리,"경기도 수원시 권선구 산업로156번길 171-33, 화장실 및 관리사무소 (고색동)",경기도 수원시 권선구 고색동 1111 화장실 및 관리사무소,2,3,1,1,0,0,5,1,1,수원시 권선구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:41:36
3740000,202437400000101612,공중화장실,법제3조제3호,방죽,경기도 수원시 영통구 덕영대로1484번길 10-25(망포2동),경기도 수원시 영통구 망포동 737,3,3,1,1,1,1,4,1,4,수원시 영통구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:40:56
3740000,202437400000101614,공중화장실,법제3조제3호,밤밭노인복지관 지하1층,경기도 수원시 장안구 상률로 53(율전동),경기도 수원시 장안구 율전동 40-1,2,2,1,0,0,0,3,1,0,밤밭노인복지관,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:40:27
3740000,202437400000101616,공중화장실,법제3조제3호,밤밭노인복지관 3층,경기도 수원시 장안구 상률로 53(율전동),경기도 수원시 장안구 율전동 40-1,2,2,1,0,0,0,3,1,0,밤밭노인복지관,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:40:07
3740000,202437400000101618,공중화장실,법제3조제3호,밤밭노인복지관 2층,경기도 수원시 장안구 상률로 53(율전동),경기도 수원시 장안구 율전동 40-1,2,2,1,0,0,0,3,1,0,밤밭노인복지관,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:39:49
3740000,202437400000101620,공중화장실,법제3조제3호,밤밭노인복지관 1층,경기도 수원시 장안구 상률로 53(율전동),경기도 수원시 장안구 율전동 40-1,2,2,1,0,0,0,3,1,0,밤밭노인복지관,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:37:38
3740000,202437400000101621,공중화장실,법제3조제3호,밤밭,경기도 수원시 장안구 하률로30번길 50(정자3동),경기도 수원시 장안구 천천동575(밤밭공원),2,2,1,1,0,0,5,0,0,수원시 장안구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:37:11
3740000,202437400000101622,공중화장실,법제3조제3호,반딧불이,경기도 수원시 장안구 광교산로172(하광교동),경기도 수원시 장안구 하광교동 402-1,3,7,1,0,0,1,6,1,0,수원시 장안구 환경위생과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:36:47
3740000,202437400000101623,공중화장실,법제3조제3호,반달,경기도 수원시 영통구 반달로 77(영통동),경기도 수원시 영통구 영통동 1012-4,2,3,0,0,0,0,5,0,0,수원시 영통구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:36:02
3740000,202437400000101625,공중화장실,법제3조제3호,바른샘도서관 3층,경기도 수원시 영통구 매봉로 10(매탄동),경기도 수원시 영통구 매탄동 1213,3,5,0,0,0,0,3,0,0,수원시도서관사업소,,정시,평일 09:00~18:00(매주 월요일 휴무),,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:33:46
3740000,202437400000101626,공중화장실,법제3조제3호,바른샘도서관 2층,경기도 수원시 영통구 매봉로 10(매탄동),경기도 수원시 영통구 매탄동 1213,3,5,0,0,0,0,3,0,0,수원시도서관사업소,,정시,평일 09:00~18:00(매주 월요일 휴무),,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:33:23
3740000,202437400000101628,공중화장실,법제3조제3호,바른샘도서관 1층,경기도 수원시 영통구 매봉로 10(매탄동),경기도 수원시 영통구 매탄동 1213,3,5,0,0,0,0,3,0,0,수원시도서관사업소,,정시,평일 09:00~18:00(매주 월요일 휴무),,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:33:02
3740000,202437400000101629,공중화장실,법제3조제3호,바람소리,경기도 수원시 권선구 당수로48번길 160-28(금곡동),경기도 수원시 권선구 금곡동 1068,2,2,0,0,0,1,5,0,0,수원시 권선구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:32:07
3740000,202437400000101630,공중화장실,법제3조제3호,바람개비,경기도 수원시 권선구 매송고색로 594(고색동),경기도 수원시 권선구 고색동 904-14,2,4,1,0,0,0,3,1,0,수원시 청소자원과,,정시,09:00-21:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:31:38
3740000,202437400000101631,공중화장실,법제3조제3호,민방위교육장(내)화장실,경기도 수원시 팔달구 동수원로 341(인계동),경기도 수원시 팔달구 인계동 1128번지,5,8,0,0,0,0,5,0,0,수원시 재난대응과,,불규칙,미개방,,공공기관-지방자치단체,수거식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:31:17
3740000,202437400000101632,공중화장실,법제3조제3호,미술관옆,경기도 수원시 팔달구 신풍로 14(신풍동),경기도 수원시 팔달구 신풍동 262-5,3,8,1,0,1,0,20,1,1,수원시 화성사업소,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:30:53
3740000,202437400000101633,공중화장실,법제3조제11호,미래주유소,경기도 수원시 영통구 창룡대로 266(이의동),경기도 수원시 영통구 이의동 1282,1,2,0,0,0,0,1,0,0,미래주유소,,정시,06:00~22:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:30:31
3740000,202437400000101634,공중화장실,법제3조제3호,물향기,경기도 수원시 권선구 칠보로 142(호매실동),경기도 수원시 권선구 호매실동 1382,3,4,0,0,1,0,9,0,1,수원시 권선구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:30:08
3740000,202437400000101635,공중화장실,법제3조제3호,물빛찬,경기도 수원시 권선구 금곡로 190(금곡동),경기도 수원시 권선구 금곡동 1120,2,4,1,1,0,1,8,1,1,수원시 권선구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:29:46
3740000,202437400000101636,공중화장실,법제3조제3호,물레방아,경기도 수원시 권선구 오목천로 96(고색동),경기도 수원시 권선구 고색동 980,1,4,1,0,0,0,3,1,0,수원시 권선구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:29:19
3740000,202437400000101637,공중화장실,법제3조제3호,문화,경기도 수원시 팔달구 권중로50번길 5(권선동),경기도 수원시 팔달구 권선동 1252,1,2,1,0,0,0,2,1,0,수원시 권선구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:28:52
3740000,202437400000101638,공중화장실,법제3조제3호,무지개,경기도 수원시 장안구 수성로340번길 30,경기도 수원시 장안구 영화동 412,2,3,1,1,0,0,3,0,0,수원시 장안구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:27:57
3740000,202437400000101639,공중화장실,법제3조제3호,못골어린이공원,경기도 수원시 팔달문로115번길 43(지동),경기도 수원시 팔달구 지동 473,1,2,0,0,0,7,3,0,12,수원시 팔달구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:27:16
3740000,202437400000101640,공중화장실,법제3조제11호,명품주유소,경기도 수원시 권선구 권선로 651 (권선동),경기도 수원시 권선구 권선동 962-6,2,2,0,0,0,0,1,0,0,명품주유소,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:26:23
3740000,202437400000101641,공중화장실,법제3조제3호,먼내(매봉공원),경기도 수원시 영통구 동탄원천로1109번길 61(매탄동),경기도 수원시 영통구 매탄동 1210,2,4,0,0,0,0,8,0,2,수원시 영통구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:25:53
3740000,202437400000101642,공중화장실,법제3조제3호,맹꽁이,,경기도 수원시 장안구 정자동 295-2,2,4,1,0,1,0,5,1,0,수원시 장안구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:25:32
3740000,202437400000101643,공중화장실,법제3조제3호,맷돌,경기도 수원시 권선구 칠보로88번길 222(호매실동),경기도 수원시 권선구 호매실동 905-13,2,3,1,1,1,0,5,0,1,수원시 권선구 공원녹지과,,정시,07:00~21:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:26:44
3740000,202437400000101644,공중화장실,법제3조제3호,매화,,경기도 수원시 권선구 금곡동 1148,3,3,6,3,0,1,6,6,0,수원시 권선구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:24:48
3740000,202437400000101645,공중화장실,법제3조제3호,매탄지구대,경기도 수원시 팔달구 동수원로 403(인계동),경기도 수원시 팔달구 인계동1117,2,2,1,1,0,0,1,1,0,수원남부경찰서,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:23:54
3740000,202437400000101646,공중화장실,법제3조제11호,매탄동주유소,경기도 수원시 영통구 동탄원천로 1015(고색동),경기도 수원시 영통구 매탄동 825-13,2,2,0,0,0,0,1,0,0,매탄동주유소,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:23:19
3740000,202437400000101647,공중화장실,법제3조제3호,매탄권선역 화장실,경기도 수원시 영통구 권선로 841 지하(매탄동),경기도 수원시 매탄동 687-4,9,11,1,1,1,1,20,1,1,한국철도공사 수도권동부본부,,정시,20시간,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:22:56
3740000,202437400000101648,공중화장실,법제3조제3호,매탄4동행정복지센터,경기도 수원시 영통구 산남로 26-4(매탄동),경기도 수원시 영통구 매탄동 232-2,4,5,1,0,0,0,8,2,0,매탄4동행정복지센터,,정시,평일 09:00~18:00,,공공기관-지방자치단체,수거식,Y,Y,여자화장실,Y,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:22:22
3740000,202437400000101649,공중화장실,법제3조제3호,매탄3동행정복지센터,경기도 수원시 영통구 동탄원천로881번길 76(매탄동),경기도 수원시 영통구 매탄동 1279-1,8,8,1,0,0,0,8,0,0,매탄3동행정복지센터,,정시,평일 09:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:22:02
3740000,202437400000101650,공중화장실,법제3조제3호,매탄2동행정복지센터,경기도 수원시 영통구 매영로39번길 21(매탄동),경기도 수원시 영통구 매탄2동 198-99,4,6,1,0,0,0,5,1,0,매탄2동행정복지센터,,정시,평일 09:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:21:40
3740000,202437400000101651,공중화장실,법제3조제3호,매탄1동행정복지센터,경기도 수원시 영통구 인계로189번길 119(매탄동),경기도 수원시 영통구 매탄동 176-4,1,4,1,0,0,0,2,1,0,매탄1동행정복지센터,,정시,평일 09:00~18:00,,공공기관-지방자치단체,수세식,N,N,,Y,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:21:14
3740000,202437400000101652,공중화장실,법제3조제3호,매탄(매여울공원),"경기도 수원시 영통구 효원로 408, 매탄 공중화장실 (매탄동)",경기도 수원시 영통구 매탄동 1338 매탄 공중화장실,2,2,1,1,0,0,5,1,0,수원시 영통구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:20:20
3740000,202437400000101653,공중화장실,법제3조제3호,매여울도서관,경기도 수원시 영통구 효원로 415(매탄동),경기도 수원시 영통구 매탄동 1268,9,6,4,4,1,1,21,4,1,수원시도서관사업소,,정시,"평일 07:00 - 23:00, 주말 07:00 - 21:00",,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:18:41
3740000,202437400000101654,공중화장실,법제3조제3호,매산지구대,경기도 수원시 팔달구 덕영대로 924(팔달구),경기도 수원시 팔달구 매산로1가 18,1,1,0,0,0,0,1,0,0,수원서부경찰서,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:19:04
3740000,202437400000101655,공중화장실,법제3조제3호,매산동행정복지센터,"경기도 수원시 팔달구 매산로 41, 2층 (매산로2가)",경기도 수원시 팔달구 매산로2가 40-30,2,2,0,0,0,0,2,0,0,매산동행정복지센터,,정시,평일 09:00~18:00,,공공기관-지방자치단체,수세식,N,N,,Y,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:17:30
3740000,202437400000101656,공중화장실,법제3조제3호,매교역 화장실,경기도 수원시 효원로 지하126(매교동),경기도 수원시 팔달구 매교동 173-22,8,11,1,1,1,1,19,1,1,한국철도공사 수도권동부본부,,정시,20시간,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:16:07
3740000,202437400000101657,공중화장실,법제3조제3호,매교동행정복지센터,경기도 수원시 팔달구 정조로715번길 17(매교동),경기도 수원시 팔달구 매교동 23,2,2,1,0,0,0,4,1,0,매교동행정복지센터,,정시,평일 09:00~18:00,,공공기관-지방자치단체,수세식,N,N,,Y,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:15:46
3740000,202437400000101659,공중화장실,법제3조제3호,망포글빛도서관,"경기도 수원시 영통구 망포로 100, 망포글빛도서관 (망포동)",경기도 수원시 영통구 망포동 780 망포글빛도서관,4,4,2,2,1,0,10,2,1,수원시도서관사업소,,정시,"평일 07:00 - 23:00, 주말 07:00 - 21:00",,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:13:20
3740000,202437400000101660,공중화장실,법제3조제3호,망포2동행정복지센터,경기도 수원시 영통구 태장로54번길 10(망포동),경기도 수원시 영통구 망포동 234-43,7,7,1,1,0,0,15,1,0,망포2동행정복지센터,,정시,평일 09:00~18:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:12:25
3740000,202437400000101661,공중화장실,법제3조제3호,망포,,경기도 수원시 영통구 망포동 358-5,2,3,1,0,0,0,8,1,0,수원시 영통구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:11:50
3740000,202437400000101662,공중화장실,법제3조제3호,만석공원,경기도 수원시 장안구 정조로1087(송죽동),경기도 수원시 장안구 송죽동 239-2,4,7,1,0,0,1,6,1,1,수원시 장안구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:11:21
3740000,202437400000101663,공중화장실,법제3조제3호,마중생태,"경기도 수원시 권선구 경수대로 124, 마중생태 (권선동)",경기도 수원시 권선구 권선동 1344 마중생태,2,1,1,0,1,1,3,1,1,수원시 권선구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:10:32
3740000,202437400000101664,공중화장실,법제3조제3호,마중광장,"경기도 수원시 권선구 경수대로 88, 마중광장 (권선동)",경기도 수원시 권선구 권선동 1348 마중광장,1,2,1,0,0,0,2,1,0,수원시 권선구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:09:30
3740000,202437400000101665,공중화장실,법제3조제3호,롯데아울렛 광교점,경기도 수원시 영통구 도청로 10(이의동),경기도 수원시 영통구 이의동 1338,23,34,4,0,0,0,76,4,0,롯데아울렛 광교점,,정시,11:00~21:00,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:07:42
3740000,202437400000101666,공중화장실,법제3조제3호,타임빌라스 수원,"경기도 수원시 권선구 세화로 134, 롯데몰 수원점 (서둔동)",경기도 수원시 권선구 서둔동 381 롯데몰 수원점,3,4,1,1,0,0,6,1,1,타임빌라스 수원,,정시,10:00~23:00,,공공기관-지방자치단체,수세식,N,N,,Y,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-21 08:06:57
